device_age_days,utility_sms_count,battery_deaths_weekly,saved_contacts_ratio,financial_apps_count,average_monthly_balance,lifetime_emi_bounces,loan_default_status
165,0,1,0.5582,4,2612.72,0,0
1124,25,3,0.4064,2,6913.89,2,0
687,23,1,0.5076,1,9450.59,1,0
180,23,1,0.2543,4,3048.35,0,0
89,21,1,0.3683,4,14770.24,0,1
176,21,0,0.1544,2,7743.37,2,0
157,28,3,0.3346,1,3426.02,1,1
441,27,1,0.0986,2,58858.38,0,0
41,0,1,0.31,3,4065.46,2,0
67,21,1,0.0408,5,1811.8,1,1
432,28,1,0.0552,2,21448.07,1,0
151,32,2,0.2486,3,13904.43,1,0
203,24,1,0.1621,3,573.95,0,0
507,20,2,0.3143,1,611.34,0,1
578,19,2,0.3655,1,11633.96,1,0
665,30,1,0.1374,2,2814.27,0,0
478,13,0,0.2731,2,9448.44,0,0
250,0,0,0.2418,6,4072.06,0,0
235,32,2,0.4511,5,12384.65,2,0
214,27,0,0.4954,3,16261.71,1,0
102,0,2,0.21,3,688.74,1,0
135,29,4,0.5136,3,1960.8,0,1
609,16,0,0.2777,1,44563.67,0,1
164,30,1,0.1764,1,11139.86,0,0
103,30,0,0.1177,0,15136.27,0,0
643,26,1,0.2614,5,106682.75,1,0
341,14,1,0.2801,5,27354.75,2,0
855,23,2,0.6656,2,7580.58,0,0
796,26,1,0.5152,2,1705.55,3,0
111,0,3,0.4241,3,34151.97,2,0
271,17,0,0.4164,1,35276.32,0,0
126,17,0,0.4083,7,9500.26,1,1
125,0,1,0.0946,5,75179.57,0,0
209,29,2,0.347,4,11379.44,3,0
450,26,0,0.3852,2,8767.1,1,0
452,24,1,0.4689,0,34226.62,1,0
414,26,1,0.2476,3,14668.54,0,0
250,29,1,0.0912,3,20241.31,1,0
469,25,1,0.4971,1,613.63,1,1
102,25,2,0.2583,4,12468.44,2,0
345,16,2,0.0162,1,4445.98,0,0
296,24,3,0.2152,3,4109.67,1,0
238,17,1,0.4059,5,6091.99,1,0
355,0,0,0.6202,3,3511.62,2,0
128,29,1,0.368,1,19152.16,1,0
425,26,0,0.3439,4,1893.73,1,0
291,23,1,0.3631,4,918.5,0,0
73,23,2,0.2368,4,6740.87,1,0
286,25,1,0.3284,5,39933.23,2,0
191,28,2,0.2441,0,4279.61,0,0
619,0,0,0.4324,2,5847.08,0,0
109,22,2,0.0959,5,5685.57,1,1
112,23,0,0.3502,3,165065.16,0,0
387,0,1,0.356,4,24968.41,2,0
258,19,3,0.2309,2,3927.56,0,0
248,30,0,0.1808,1,6291.19,0,1
1128,25,2,0.6268,5,3137.03,2,0
461,25,1,0.3134,4,75442.75,1,0
224,0,3,0.2052,2,1274.33,2,1
64,29,2,0.0277,2,2493.07,0,1
215,26,1,0.4507,3,23414.33,0,1
98,24,1,0.3197,2,62217.73,0,1
135,25,0,0.3501,2,7909.6,0,0
139,31,1,0.1343,6,5799.97,2,0
586,0,0,0.5066,4,8443.74,0,0
80,20,1,0.4018,2,8849.88,0,1
547,27,1,0.4892,1,100547.53,3,0
400,18,3,0.0653,5,13675.32,0,0
396,25,1,0.121,7,5193.71,2,0
131,0,0,0.0401,3,13054.8,0,0
498,26,1,0.3057,4,24915.75,2,0
117,29,1,0.3049,1,2600.1,2,1
754,19,2,0.2098,7,11002.72,2,0
595,25,1,0.5118,2,8333.14,1,0
840,28,0,0.5041,0,2036.23,1,0
298,0,4,0.3868,3,4869.19,0,0
257,21,2,0.1373,1,4539.56,0,0
210,23,1,0.5734,2,4458.15,0,0
1112,23,1,0.1164,3,76526.66,0,0
447,27,1,0.1554,1,8293.26,1,0
100,35,4,0.3159,3,12290.34,2,0
696,30,3,0.1212,4,17815.2,0,1
250,19,2,0.4194,4,7486.77,0,1
16,19,0,0.3382,1,4752.39,1,0
156,0,2,0.2455,4,48448.53,0,0
595,19,3,0.3085,1,48889.34,1,0
401,22,0,0.393,1,24059.71,3,0
459,0,1,0.3734,5,7093.21,0,0
692,0,2,0.3638,2,12344.94,1,0
53,25,2,0.2499,2,3052.64,1,0
158,29,0,0.1387,1,9126.03,0,0
303,0,2,0.3801,4,1973.41,0,0
607,0,0,0.1613,4,21091.46,1,0
117,21,1,0.3848,1,58385.77,1,0
223,20,0,0.2613,3,2092.73,0,0
288,29,1,0.0667,5,66524.59,1,0
151,24,2,0.0607,3,17183.56,0,0
286,30,1,0.2381,3,3186.03,2,0
256,0,0,0.0335,4,11012.59,1,0
187,20,1,0.2728,5,51342.44,0,0
497,28,2,0.139,8,35840.59,0,0
437,24,2,0.3939,1,34540.36,0,0
513,22,1,0.4895,2,5184.01,1,0
544,28,4,0.3252,2,2629.69,0,1
71,21,1,0.3839,2,8083.7,0,0
79,0,1,0.1386,4,9362.57,2,0
468,20,0,0.5962,2,6260.97,0,0
201,19,1,0.0711,4,3894.63,0,1
181,25,1,0.488,2,2413.21,2,1
159,29,2,0.3347,5,19037.33,0,0
525,0,2,0.4556,3,3469.61,1,0
1066,26,1,0.2174,1,21297.6,0,0
542,0,0,0.1493,3,5656.82,0,0
194,0,0,0.4937,2,7217.5,2,1
507,30,1,0.1215,1,1969.64,1,1
77,23,2,0.385,4,13109.84,2,1
243,26,1,0.2775,0,5814.77,0,0
53,24,2,0.2577,5,2225.54,2,0
202,0,2,0.2457,2,6155.61,1,0
328,0,1,0.1031,3,2877.77,2,0
1196,0,2,0.5354,5,1222.79,1,0
641,18,0,0.4984,1,20034.69,0,0
54,0,2,0.2328,4,2043.11,1,0
60,17,0,0.424,4,13970.91,0,0
152,24,1,0.09,0,125863.36,2,1
911,27,0,0.1358,1,2624.0,0,0
57,21,2,0.707,2,14177.75,2,0
160,0,1,0.2473,7,4976.22,3,0
159,26,0,0.4347,2,10926.74,1,0
387,24,0,0.2187,0,967.01,2,0
516,0,2,0.157,1,13234.75,3,1
440,22,1,0.4079,4,9187.3,1,0
349,0,0,0.0709,2,146223.26,2,0
73,19,0,0.6171,6,697.76,1,0
309,26,2,0.5136,4,4536.49,1,0
705,0,0,0.3749,2,14018.57,1,0
867,19,2,0.3384,2,23307.77,0,0
379,31,3,0.0959,2,6984.94,0,0
55,27,0,0.1606,2,36948.74,0,0
384,19,1,0.1496,0,8753.55,0,1
256,25,1,0.2149,5,9536.79,1,0
65,0,3,0.1872,3,1013.87,0,0
111,0,1,0.3978,4,16346.8,0,0
131,19,0,0.3284,1,50016.38,1,0
470,24,1,0.1074,2,2468.23,0,0
842,25,1,0.266,1,4770.19,0,0
420,26,1,0.391,5,1480.28,0,0
480,29,2,0.4344,3,14148.93,1,1
270,17,1,0.3075,2,6665.81,0,1
179,27,2,0.0374,7,21443.11,0,0
428,23,1,0.3075,2,7386.63,2,0
352,30,3,0.4628,2,7214.78,2,0
142,33,2,0.4466,3,7524.31,1,1
335,24,1,0.1023,2,9928.59,0,0
284,19,0,0.1324,4,8327.26,1,0
222,22,0,0.7352,3,13494.76,0,0
173,0,2,0.3521,5,44953.24,0,0
379,35,0,0.2747,5,26104.95,3,0
183,28,1,0.1829,2,66645.91,0,0
1067,22,1,0.0803,3,1991.97,1,0
410,0,1,0.1937,3,3269.57,0,0
384,29,1,0.3267,4,30665.1,0,0
248,35,2,0.3162,1,2407.28,0,0
206,16,0,0.2329,0,56606.69,2,0
41,0,1,0.2738,8,4393.21,2,0
150,30,2,0.2272,2,6812.14,1,1
54,0,1,0.1844,2,5186.29,0,0
53,36,1,0.2821,2,8222.77,0,0
95,27,0,0.0301,2,59251.42,0,0
656,25,0,0.1899,3,39412.41,0,0
654,14,1,0.18,2,84874.63,0,0
153,25,1,0.2174,3,125260.46,1,0
72,26,1,0.4742,2,4675.32,0,0
199,12,0,0.3123,1,2406.45,1,0
466,29,0,0.4822,3,9864.98,1,0
566,0,1,0.4415,1,11980.51,0,0
331,27,1,0.0769,2,1383.69,0,0
376,0,2,0.2469,3,21011.58,0,0
349,33,1,0.2031,1,2323.96,1,0
58,27,1,0.5678,0,4961.0,3,1
79,27,1,0.1895,1,19774.77,0,0
866,25,0,0.352,2,14323.15,1,0
330,0,0,0.4183,5,8866.46,1,0
30,29,0,0.2375,4,10839.37,1,0
392,23,1,0.5179,6,17813.43,1,0
125,0,0,0.2732,1,3931.67,0,1
598,20,1,0.1475,5,12012.85,2,0
555,15,0,0.2426,7,8062.22,0,0
448,36,0,0.318,0,9568.24,1,0
327,0,2,0.2174,5,32515.13,1,0
699,0,0,0.3178,0,11440.71,0,1
748,23,1,0.3533,6,44752.34,1,0
128,25,2,0.2089,3,4474.67,1,0
444,17,3,0.1453,1,7251.22,0,0
175,0,1,0.5537,4,1305.34,0,0
111,24,0,0.1876,2,2553.06,0,1
748,29,1,0.2641,2,5173.33,1,0
496,20,0,0.171,2,14312.18,2,0
348,25,0,0.3651,1,4447.24,2,0
140,25,3,0.1584,1,2191.26,2,1
762,16,0,0.4916,4,12252.1,0,0
123,25,3,0.1917,1,1097.39,1,0
99,31,0,0.1507,2,1146.72,0,0
285,31,4,0.499,5,3031.33,0,0
466,28,2,0.2079,3,13019.73,2,0
215,25,0,0.5399,5,2847.94,1,0
323,0,4,0.3801,4,9103.94,1,0
174,27,1,0.4782,3,19927.94,1,1
192,0,0,0.3743,3,14264.94,1,0
931,0,0,0.5308,2,64487.59,1,0
264,29,5,0.4355,2,9862.32,0,0
730,0,1,0.6961,1,44780.01,0,0
51,0,2,0.0934,1,17143.09,0,1
607,0,0,0.5475,2,5061.5,0,0
146,0,2,0.3065,1,2559.42,0,0
505,29,2,0.1423,3,9842.87,1,0
145,26,1,0.2679,1,1705.8,0,0
203,27,2,0.1479,2,6249.8,0,1
108,29,1,0.4373,4,6800.27,0,1
511,23,3,0.2623,6,33394.23,2,0
569,21,0,0.3024,6,3456.89,1,0
150,23,1,0.1441,4,13771.0,0,0
67,22,2,0.1592,5,2524.74,0,0
723,21,1,0.179,2,22936.12,1,1
166,28,2,0.0918,2,49873.52,0,0
253,0,0,0.1143,2,2993.61,0,1
127,22,0,0.1962,1,9630.79,0,0
477,27,1,0.1843,3,181356.17,1,0
486,20,3,0.1852,5,3339.32,0,1
805,0,2,0.6605,4,1415.5,0,0
619,27,2,0.6063,2,10630.25,0,0
590,23,0,0.3341,2,2255.62,1,0
272,0,3,0.2394,0,12680.95,1,1
246,13,1,0.205,1,23041.21,1,1
472,20,2,0.4385,1,2372.34,0,0
260,0,3,0.056,1,1386.5,1,0
634,19,0,0.2037,5,27734.83,0,0
120,0,1,0.5698,2,64900.09,1,1
49,34,0,0.2747,4,5621.67,1,0
433,0,2,0.2683,3,42658.34,2,0
185,0,0,0.0859,1,67460.53,0,0
103,19,0,0.1546,5,19064.49,1,1
1149,19,2,0.3207,2,9584.79,0,0
292,0,2,0.2836,5,18303.78,1,0
81,13,0,0.2974,3,23018.55,1,0
166,12,5,0.5166,3,547.94,2,0
230,20,2,0.4117,2,7038.7,2,0
427,26,1,0.4354,3,1684.73,0,0
167,21,1,0.1591,4,2740.87,3,1
256,12,1,0.3007,10,11911.46,1,0
357,31,1,0.4211,2,7221.22,0,0
408,32,0,0.3608,4,8432.17,1,0
271,0,3,0.4878,2,6934.09,1,0
922,0,2,0.4052,2,6477.57,1,0
481,23,0,0.2529,5,7980.79,2,0
462,0,0,0.3441,4,52864.01,1,0
450,22,0,0.3643,3,17629.39,0,0
637,22,1,0.2704,1,2634.57,2,0
339,19,1,0.188,2,4769.0,2,1
118,29,2,0.0933,3,18451.09,0,0
393,26,0,0.3166,3,5868.26,2,1
431,26,0,0.0865,5,15003.34,0,0
706,0,1,0.7663,2,7890.49,0,0
107,0,1,0.1874,2,10435.47,2,0
133,28,0,0.5473,2,37433.49,1,1
300,23,0,0.326,2,13124.43,1,0
459,22,2,0.1306,5,82673.02,0,0
89,31,0,0.3997,4,3665.02,0,1
110,0,2,0.2148,2,2700.3,0,0
539,20,1,0.1191,4,13064.57,1,0
92,28,1,0.1747,2,6259.49,0,0
135,29,0,0.2169,0,9508.96,0,0
563,26,0,0.1459,3,12465.99,1,0
454,21,3,0.3007,5,1721.58,2,0
169,0,0,0.2539,5,593.22,0,0
417,26,1,0.0176,1,19248.38,0,1
361,0,0,0.0429,4,1449.48,1,0
263,0,1,0.2603,6,4394.96,0,0
211,21,4,0.0299,4,6579.13,1,0
405,0,5,0.6132,3,7335.16,0,0
101,0,1,0.26,2,20715.91,0,0
402,22,2,0.1199,3,18017.21,1,1
336,21,1,0.2869,4,10787.58,1,0
355,21,1,0.0348,2,16037.82,2,0
129,31,1,0.1082,3,2359.15,1,1
718,20,2,0.421,2,3293.87,0,0
169,32,2,0.0553,1,607111.59,0,0
193,19,0,0.1319,3,9729.48,4,0
255,18,0,0.4739,6,23293.89,0,0
454,33,3,0.569,0,2042.16,1,0
347,0,1,0.2345,3,19564.25,0,0
64,0,1,0.2193,1,5975.78,1,1
289,25,0,0.3061,4,4278.67,1,0
308,0,2,0.2779,5,66866.97,0,0
730,18,2,0.362,3,51514.35,1,0
227,32,0,0.3453,1,7834.95,2,0
426,29,1,0.4766,7,10900.08,0,0
1502,24,2,0.3829,1,5148.27,2,0
647,0,0,0.1927,4,2062.2,1,0
123,24,1,0.1372,1,9081.08,1,0
497,21,0,0.2338,2,10920.52,1,0
403,28,1,0.4292,2,28666.26,0,0
221,21,2,0.1501,5,16616.77,0,0
501,0,1,0.2441,8,2488.3,2,0
121,27,1,0.1303,4,701.57,0,0
172,0,3,0.2358,1,5579.95,1,0
257,0,0,0.1313,0,1751.57,0,1
212,32,2,0.136,3,7226.02,0,0
464,25,0,0.3137,2,14024.6,1,0
283,25,1,0.1,3,12159.38,0,0
195,27,1,0.5173,2,4801.6,0,0
639,26,0,0.1014,2,13467.21,0,0
451,26,2,0.5141,3,44260.39,0,0
78,0,0,0.3072,5,13412.5,1,0
76,23,2,0.317,1,12872.85,0,0
196,0,0,0.3202,3,4345.16,0,0
88,21,1,0.1618,3,10132.08,1,1
571,29,1,0.0615,3,52019.41,0,0
179,24,1,0.3675,0,7770.22,2,1
425,0,1,0.2068,3,5689.86,0,0
492,29,0,0.2809,1,36163.13,2,1
42,0,1,0.4461,1,6945.16,0,0
186,0,0,0.3745,2,17324.55,3,1
248,25,3,0.4477,1,10970.89,1,0
358,44,3,0.5438,5,15904.84,1,0
549,38,1,0.2559,4,23337.41,1,0
1182,28,1,0.156,2,39560.67,1,0
861,22,2,0.0985,4,30596.43,3,1
280,24,2,0.2414,7,49331.73,0,1
278,23,1,0.3645,4,6359.19,0,0
802,31,0,0.2296,1,2024.16,1,0
292,0,1,0.4419,5,7117.4,0,0
183,32,0,0.1627,5,271153.32,1,0
577,29,0,0.1065,1,7692.11,1,0
371,0,0,0.09,8,920.21,0,0
75,0,2,0.118,5,210773.65,3,0
228,0,2,0.2576,4,11005.68,2,0
91,18,1,0.1551,0,3191.85,0,1
16,29,2,0.2841,3,2145.11,0,1
941,21,3,0.4367,0,10402.79,4,0
322,26,1,0.3947,3,21679.47,1,1
235,29,1,0.1197,7,19827.28,0,0
195,0,4,0.126,0,25949.75,0,0
297,27,2,0.3125,2,1468.06,2,1
193,16,2,0.3053,7,2145.01,1,0
125,0,1,0.2529,2,8686.69,1,0
203,0,0,0.4582,2,34301.31,1,1
750,30,0,0.2787,4,5233.87,1,0
568,16,1,0.4858,2,563.21,0,0
203,33,1,0.4875,3,24360.95,1,0
1005,0,0,0.2914,4,315.54,0,0
278,0,1,0.3935,1,4813.61,0,1
152,0,2,0.2174,3,22494.64,0,0
383,34,2,0.3502,4,21654.43,1,0
830,25,1,0.4621,2,1198.18,0,0
726,21,1,0.3373,3,25873.16,0,0
158,24,3,0.2712,2,45545.36,0,0
103,0,0,0.1141,2,19326.3,0,0
218,35,2,0.1623,6,6566.48,0,0
431,13,1,0.4257,3,15400.22,0,0
517,21,3,0.1868,2,3631.85,1,0
658,21,1,0.1705,5,31989.49,0,0
335,0,0,0.2656,2,54431.86,0,0
343,30,0,0.4587,0,5272.39,2,0
326,16,0,0.2878,4,22431.95,3,0
600,0,0,0.3739,5,29821.61,1,0
523,33,1,0.3911,1,6670.27,0,0
153,27,0,0.5539,4,561.83,1,0
479,0,2,0.3047,4,10485.1,1,0
574,29,5,0.2611,6,211.69,0,1
606,27,1,0.0898,1,60929.28,2,1
372,32,0,0.2865,4,18085.47,2,0
357,21,2,0.2762,6,6438.73,0,0
287,0,0,0.3407,3,27382.97,0,0
310,26,3,0.2779,5,2120.09,1,0
905,30,0,0.3943,2,34349.93,1,0
318,0,0,0.1196,4,11400.65,1,0
164,29,2,0.3699,3,11648.99,1,1
377,26,1,0.4529,4,5202.87,1,0
509,0,0,0.2099,4,5956.83,0,0
589,32,1,0.0577,4,16602.51,3,0
124,18,2,0.0753,2,2817.11,0,0
784,28,1,0.1244,6,1859.32,0,0
496,21,1,0.2106,3,30126.33,3,0
755,28,0,0.4057,1,15504.47,1,0
85,25,0,0.1016,3,2586.41,0,0
622,0,0,0.3277,2,9281.86,1,0
118,22,3,0.2697,1,8614.55,1,1
239,22,2,0.118,1,3432.53,1,0
508,34,2,0.2649,1,10568.14,0,1
108,22,1,0.3044,5,7845.13,0,0
192,30,0,0.0928,3,23998.28,2,0
83,27,2,0.1507,5,13421.88,1,0
498,28,0,0.1703,2,4257.14,3,0
151,24,0,0.1634,4,4122.88,1,0
303,33,1,0.2153,5,13692.65,1,0
404,0,0,0.1674,1,939.09,0,1
374,0,1,0.3282,3,2098.04,0,0
350,33,0,0.1447,2,6498.78,2,0
349,17,0,0.3292,3,6918.85,0,0
89,24,0,0.2817,5,26593.18,0,0
250,0,1,0.3692,8,1484.56,1,0
347,25,2,0.1058,0,4743.72,1,0
320,22,0,0.2936,3,8032.14,2,0
273,30,0,0.0461,4,5501.97,0,1
169,40,5,0.4988,0,3308.47,2,0
368,33,0,0.3498,1,3778.51,1,0
419,0,3,0.2282,4,10973.43,1,0
213,0,3,0.3936,4,5844.62,1,0
591,0,1,0.3024,5,5151.37,0,0
795,0,3,0.2629,1,1970.79,1,1
308,20,1,0.3871,4,126049.98,0,0
156,0,4,0.4609,3,9655.69,1,0
106,25,1,0.2087,6,53767.54,3,1
237,27,0,0.4973,4,5785.16,1,0
291,17,0,0.1429,4,9378.99,0,0
101,21,1,0.2625,2,14914.72,0,0
231,21,1,0.3889,2,7006.32,0,0
570,24,0,0.059,3,9370.48,0,0
34,36,0,0.622,2,10768.27,3,0
322,18,0,0.3483,5,6253.03,1,1
191,27,0,0.0576,1,7187.33,1,0
298,18,2,0.3581,2,28038.26,1,0
824,0,3,0.4478,2,2530.47,2,0
287,21,1,0.0878,5,65751.23,2,0
256,28,0,0.7536,3,16345.92,1,0
476,0,0,0.1616,4,5747.05,0,0
372,0,3,0.2811,4,24182.25,1,0
323,0,1,0.2257,1,22354.95,0,0
382,0,2,0.1785,2,12107.92,1,0
678,0,1,0.088,4,7210.03,0,0
546,21,3,0.0184,6,1162.17,2,0
243,22,3,0.1589,3,3563.15,1,1
795,28,2,0.4234,5,8965.01,1,0
201,17,1,0.5056,3,14795.68,0,0
322,0,0,0.0636,1,9012.54,2,0
350,24,1,0.0363,3,13616.55,0,0
234,0,0,0.033,5,6167.48,1,0
739,21,2,0.1921,3,17889.46,0,0
225,25,0,0.338,3,111642.55,0,0
270,27,0,0.1242,5,10136.05,1,0
601,26,0,0.4036,4,7144.27,2,0
207,34,3,0.3183,0,8241.77,1,1
97,33,3,0.1624,3,22055.45,0,0
329,22,3,0.5094,3,7944.05,0,0
126,27,2,0.4575,3,21639.91,0,0
114,0,1,0.1703,4,25075.37,0,0
35,0,2,0.4549,2,71148.09,1,0
41,20,2,0.2443,1,14504.21,0,1
45,29,1,0.2472,2,9498.7,2,0
865,20,1,0.3735,2,12730.67,0,0
45,0,0,0.298,1,8363.9,1,1
123,0,1,0.1607,5,10477.79,1,0
274,27,3,0.3558,2,43763.51,5,1
462,0,0,0.2197,3,4782.52,2,0
495,20,1,0.3184,4,1747.33,0,1
156,0,0,0.361,2,9876.89,2,0
318,0,1,0.0634,3,10568.52,0,0
268,0,1,0.4268,4,27587.2,1,0
305,19,0,0.2862,0,6988.27,2,0
336,22,1,0.1933,3,4880.71,0,0
403,27,5,0.0188,2,4016.19,2,0
188,22,1,0.0325,5,3944.79,1,0
226,37,1,0.5864,5,3057.17,0,0
1149,21,3,0.1145,2,1976.35,1,0
198,34,1,0.3196,5,601.61,0,0
322,0,1,0.4082,2,22255.12,1,0
270,30,0,0.605,1,10505.14,1,1
313,25,2,0.5877,2,102966.14,3,0
611,24,0,0.5137,5,1409.57,2,0
258,16,3,0.1577,5,86198.01,0,0
109,25,0,0.0886,5,6838.85,2,1
185,23,3,0.1563,4,1220.13,0,1
258,0,1,0.0612,4,734.91,2,0
344,20,1,0.0377,1,4310.71,0,1
157,0,2,0.5034,3,24213.92,1,0
172,0,1,0.109,1,11263.97,0,1
353,26,3,0.0986,6,5250.09,1,0
362,23,0,0.4995,5,31799.57,0,0
554,22,2,0.2293,3,9413.73,0,0
183,16,0,0.4509,2,1223.85,1,0
431,27,0,0.4068,3,38264.97,0,0
270,22,2,0.3389,2,2333.09,1,0
205,20,0,0.1773,2,2266.02,1,0
277,25,1,0.2525,1,6255.31,2,0
307,0,0,0.3929,1,12145.7,1,1
99,26,1,0.3211,3,3751.92,1,1
106,21,0,0.0961,3,981.47,0,1
473,16,0,0.3684,2,3921.44,1,0
222,0,0,0.2895,5,26653.17,1,0
345,24,0,0.8159,1,8080.88,0,0
463,32,0,0.1905,3,31009.82,1,0
278,0,0,0.1459,2,15117.96,2,0
437,20,2,0.1227,4,4191.63,1,0
308,0,1,0.4314,0,3424.3,1,0
319,22,1,0.4605,6,10198.92,2,1
645,21,0,0.5491,3,10263.15,0,0
256,25,1,0.1804,8,9313.22,2,0
476,0,0,0.5169,4,10369.64,1,0
82,24,1,0.1723,1,6868.91,2,0
336,20,0,0.3127,5,7030.16,2,0
755,22,0,0.1133,3,3044.9,0,1
1203,24,1,0.3466,3,2275.52,2,1
86,29,0,0.291,1,19825.75,0,0
221,0,1,0.8302,7,2467.03,2,0
129,20,1,0.275,1,852.82,0,0
264,30,0,0.1162,4,5342.95,0,0
530,24,3,0.3407,4,11276.0,2,0
660,23,2,0.299,4,6618.18,0,0
675,0,3,0.4025,5,1930.54,2,0
79,0,5,0.4653,0,30450.52,3,1
302,30,3,0.1519,5,10703.65,0,0
180,26,2,0.0377,4,32469.91,1,0
252,0,3,0.263,3,7677.37,1,0
202,19,1,0.5336,2,14603.92,1,0
83,25,3,0.2197,4,2069.15,0,0
665,32,1,0.1551,2,203.51,2,0
158,34,2,0.1521,6,8451.19,1,0
183,25,2,0.5124,5,1627.91,0,0
758,29,3,0.2904,0,22971.46,0,0
69,29,2,0.3481,3,24619.86,1,0
399,23,0,0.3214,5,11771.43,1,0
581,28,0,0.1843,3,2957.75,0,0
719,0,1,0.1213,3,8005.31,0,0
380,21,0,0.2095,6,15745.73,0,0
483,0,1,0.1514,4,13185.96,1,0
581,18,0,0.2324,4,2696.62,0,1
267,32,0,0.3841,2,841.1,0,0
140,32,0,0.336,4,12740.46,1,0
796,20,0,0.2694,3,7914.86,0,0
447,0,1,0.1766,4,16095.13,1,0
301,21,1,0.1589,4,7912.36,0,1
87,25,3,0.2215,3,6686.05,2,0
26,0,1,0.438,3,6538.71,0,0
393,0,1,0.3769,3,5541.62,1,0
24,21,1,0.4738,1,144364.5,1,0
299,27,2,0.1658,3,6118.28,0,1
165,29,2,0.582,1,5483.35,0,1
201,0,0,0.2959,1,19315.73,0,0
680,20,1,0.5172,4,13909.19,0,0
166,35,1,0.2235,2,8994.06,1,0
310,16,2,0.3491,3,2893.66,1,0
167,20,3,0.5731,6,1679.84,1,0
368,0,2,0.2995,7,7586.87,1,0
331,31,1,0.5507,6,6422.34,2,1
299,0,2,0.4395,5,4441.87,1,0
582,24,1,0.1362,4,21110.71,0,1
69,0,1,0.0336,0,24569.72,1,1
51,0,2,0.4123,4,32281.67,1,0
104,34,2,0.2397,5,2366.87,2,0
332,0,2,0.2753,3,28174.58,2,0
413,22,2,0.217,0,834.22,0,0
8,25,1,0.1122,4,7581.97,2,0
410,18,0,0.4898,3,22821.05,0,0
225,0,1,0.1182,2,2356.65,0,1
809,25,2,0.1795,1,1625.95,2,0
389,21,0,0.241,1,7599.18,1,0
748,0,1,0.4212,2,58812.55,0,0
657,27,1,0.3578,4,62584.8,0,0
225,24,1,0.22,2,33163.71,0,0
532,25,1,0.439,4,2447.51,0,0
225,19,2,0.0921,2,8143.23,1,1
876,24,4,0.4847,7,118844.94,0,0
242,33,3,0.181,0,23951.51,1,0
427,33,1,0.2791,2,1265.73,0,0
985,0,1,0.1222,3,21301.97,1,0
441,18,0,0.0753,3,3356.65,0,0
207,28,0,0.0561,4,5742.99,0,0
92,19,3,0.2894,5,19869.78,1,1
69,22,0,0.1418,1,5251.59,0,1
408,0,0,0.2885,3,4353.29,1,0
277,21,0,0.1555,3,29630.13,1,1
105,0,1,0.3168,4,20057.58,2,0
493,24,0,0.3322,5,12119.19,1,0
488,12,0,0.4912,0,101818.36,0,0
273,0,1,0.5525,3,10502.99,0,0
770,26,1,0.3721,4,11975.69,1,0
56,28,0,0.3619,3,5581.01,0,0
213,28,0,0.1131,2,2548.64,1,0
439,17,2,0.2026,1,1483.27,2,0
117,21,3,0.2864,2,22886.23,0,0
527,22,2,0.3505,1,4765.15,0,0
636,0,1,0.0916,3,181061.69,0,0
15,0,1,0.3072,2,2813.65,1,1
787,0,1,0.1038,0,3278.3,0,0
420,35,1,0.3769,3,12128.87,0,0
193,23,2,0.2385,2,2374.79,0,0
76,25,0,0.235,3,1355.45,0,0
576,25,1,0.4682,1,18369.26,0,0
100,0,0,0.3235,3,588.82,0,0
420,27,0,0.1392,3,10348.46,1,1
104,32,0,0.1792,1,10613.73,0,0
294,0,0,0.3831,3,24883.56,0,0
559,14,1,0.1394,3,14495.0,2,1
195,0,1,0.3291,4,230779.06,0,0
784,32,3,0.2282,3,5181.87,0,0
446,23,1,0.387,0,1653.3,2,0
118,0,1,0.5988,2,221712.16,3,1
82,30,1,0.5455,0,9183.38,2,0
150,25,4,0.2678,3,2845.76,2,0
283,0,1,0.3922,3,1216.92,2,0
834,23,1,0.26,7,5566.79,0,0
940,25,1,0.2802,4,3182.69,2,0
189,0,0,0.2528,3,3216.97,2,0
184,33,0,0.5712,2,673.07,0,0
500,22,1,0.2134,5,5205.0,1,0
497,0,1,0.2589,3,13573.49,0,0
702,21,3,0.2445,4,2429.94,1,1
714,34,1,0.1108,4,4811.12,0,0
140,31,2,0.213,3,4529.86,0,0
66,0,1,0.4969,3,9038.33,0,0
451,0,3,0.2434,5,60443.22,2,0
346,29,1,0.2593,1,10435.18,1,0
34,24,2,0.1764,6,2022.19,2,1
64,0,1,0.4627,3,6983.57,0,0
436,24,1,0.2399,1,12445.89,0,0
264,29,0,0.0289,3,1866.12,1,0
443,26,2,0.2394,5,2700.13,1,0
110,28,0,0.3188,1,2642.92,1,1
466,22,0,0.2712,3,6470.22,0,0
378,35,3,0.5028,4,5161.47,1,0
490,33,0,0.0219,3,1073.09,3,0
201,19,0,0.3072,4,4033.19,1,0
166,13,1,0.5076,7,7764.55,0,0
76,35,1,0.1765,2,29357.08,1,0
229,21,3,0.2125,4,1651.68,0,1
617,26,2,0.2475,2,2688.34,4,0
736,23,0,0.1228,1,2070.16,0,0
101,26,0,0.1115,2,1132.28,4,1
283,0,3,0.3098,1,338.16,0,1
842,0,0,0.2754,1,13790.0,0,0
919,26,1,0.3018,5,9318.88,0,0
222,14,0,0.4515,1,13257.9,0,1
655,28,0,0.1362,4,11091.22,0,0
580,17,3,0.1177,2,4747.47,1,0
548,0,3,0.2368,5,3723.85,0,0
